uri,om_funcionamiento,om_proteccion,om_tipoLuz,om_materialS,geo_long,om_potencia,om_tipoLampara,geo_lat,om_altura,om_tipoSoporte,om_circuitos,om_materialL
http://opendata.caceres.es/recurso/energia/farolas/Farola/522,S,F,F,F,-6.37599581408293,250,VMCC,39.47114716791034,3,C,1,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/5220,S,F,AC,F,-6.36408266411472,100,VSAP,39.45685979254215,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5221,S,F,AC,F,-6.364248034278248,100,VSAP,39.45723378928676,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5222,S,F,AC,F,-6.363340387684573,100,VSAP,39.45677928277406,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5223,S,F,AC,F,-6.363460069627561,100,VSAP,39.45667115997759,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5224,S,F,AC,F,-6.363727707185743,100,VSAP,39.45659233409472,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5225,S,F,AC,F,-6.364017556578387,100,VSAP,39.45650261254014,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5226,S,F,AC,F,-6.364251402891155,100,VSAP,39.45643245212884,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5227,S,F,AC,F,-6.364412680005355,100,VSAP,39.45645811987441,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5228,S,F,AC,F,-6.364886472326058,100,VSAP,39.457553661220125,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5229,S,F,AC,F,-6.364652726755248,100,VSAP,39.45697609086058,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/523,S,F,AC,F,-6.378698413135276,250,VSAP,39.47289533551437,3,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5230,S,F,AC,F,-6.364529420614795,100,VSAP,39.45669659317998,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5231,S,F,AC,F,-6.364798572126721,100,VSAP,39.45730326502738,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5232,S,F,AC,F,-6.364538764236505,100,VSAP,39.45634149357809,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5233,S,F,AC,F,-6.364764503795815,100,VSAP,39.45627114828832,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5234,S,F,AC,F,-6.363729084436814,100,VSAP,39.4552797331391,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5235,S,F,AC,F,-6.364308562142517,100,VSAP,39.45626133354475,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5236,S,F,AC,F,-6.36415799689926,100,VSAP,39.455951869320195,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5237,S,F,AC,F,-6.363929226657719,100,VSAP,39.45556516713168,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5238,S,F,AC,F,-6.363275064615114,100,VSAP,39.45541616987587,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5239,S,F,AC,F,-6.363854536835412,100,VSAP,39.45639777234969,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/524,S,F,AC,F,-6.377735269718383,250,VSAP,39.47208461392906,7,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5240,S,F,AC,F,-6.36370397337731,100,VSAP,39.456088307600766,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5241,S,F,AC,F,-6.363475205295902,100,VSAP,39.455701604595575,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5242,S,F,AC,F,-6.362670534667756,100,VSAP,39.45561784103066,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5243,S,F,AC,F,-6.362960146650605,100,VSAP,39.45611178488579,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5244,S,F,AC,F,-6.362809040136286,100,VSAP,39.45585261721348,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5245,S,F,AC,F,-6.363103741543791,100,VSAP,39.45635506068672,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5246,S,F,AC,F,-6.37187579506761,150,VSAP,39.46862384324262,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5247,S,F,AC,F,-6.372079168387523,150,VSAP,39.4690661786846,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5248,S,F,AC,F,-6.371282999711583,150,VSAP,39.46895159506549,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5249,S,F,AC,F,-6.371125779474803,150,VSAP,39.46885794981,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/525,S,F,AC,F,-6.376733637354291,70,VSAP,39.47595144887383,4,Br,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5250,S,F,AC,F,-6.370978267199134,150,VSAP,39.468710201852616,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5251,S,F,AC,F,-6.370884324595865,150,VSAP,39.46854429675204,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5252,S,F,AC,F,-6.368442051337222,150,VSAP,39.469479791406904,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5253,S,F,AC,F,-6.368918507788504,250,VSAP,39.46882537519045,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5254,S,F,AC,F,-6.368787520503224,250,VSAP,39.468566199561394,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5255,S,F,AC,F,-6.372286676844501,150,VSAP,39.46922582307322,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5256,S,F,AC,F,-6.373047802773067,150,VSAP,39.46933296193064,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5257,S,F,AC,F,-6.363214197652746,100,VSAP,39.45658081550201,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5258,S,F,AC,F,-6.362414123568376,100,VSAP,39.45524727857746,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5259,S,F,AC,F,-6.362552627491803,100,VSAP,39.4554820550258,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/526,S,F,AC,F,-6.379243030513907,250,VSAP,39.47717876910271,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5260,S,F,AC,F,-6.362481583120455,100,VSAP,39.45589549511235,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5261,S,F,AC,F,-6.36228168906312,100,VSAP,39.455639412274486,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5262,S,F,AC,F,-6.362668404042043,100,VSAP,39.45613975239789,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5263,S,F,AC,F,-6.363192025811577,150,VSAP,39.45702929821936,8,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5264,S,F,AC,F,-6.362994756551933,150,VSAP,39.45687363231232,8,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5265,S,F,AC,F,-6.362785729635257,150,VSAP,39.45671612634313,8,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5266,S,F,AC,F,-6.362619804139277,150,VSAP,39.456571913127924,8,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5267,S,F,AC,F,-6.362387245212847,150,VSAP,39.456348365893504,8,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5268,S,F,AC,F,-6.362160087641215,150,VSAP,39.456098213503175,8,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5269,S,F,AC,F,-6.361993823403321,150,VSAP,39.45588245918923,8,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/527,S,F,AC,F,-6.379443544647565,250,VSAP,39.47656907423742,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5270,S,F,AC,F,-6.36176666870741,150,VSAP,39.4556323061098,8,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5271,S,F,AC,F,-6.362288424585733,100,VSAP,39.45519254418996,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5272,S,F,AC,F,-6.362030192766711,100,VSAP,39.4552998787258,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5273,S,F,AC,F,-6.361782924671424,100,VSAP,39.45540327066074,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5274,S,F,AC,F,-6.363183337704414,100,VSAP,39.455267352641876,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5275,S,F,AC,F,-6.363039316952877,100,VSAP,39.45507123191982,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5276,S,F,AC,F,-6.363410756478493,100,VSAP,39.45525993486322,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5277,S,F,AC,F,-6.36386095224654,100,VSAP,39.455081486596804,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5278,S,F,AC,F,-6.364102497602564,100,VSAP,39.45498634578175,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5279,S,F,AC,F,-6.363598861692602,100,VSAP,39.45484338395682,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/528,S,F,AC,F,-6.379350764785615,250,VSAP,39.47685436064096,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5280,S,F,AC,F,-6.363178266407275,100,VSAP,39.45502564776563,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5281,S,F,AC,F,-6.362949958783536,100,VSAP,39.45473433212697,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5282,S,F,AC,F,-6.363110617568871,100,VSAP,39.45466880236158,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5283,S,F,AC,F,-6.363866232529738,100,VSAP,39.45495950110901,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5284,S,F,AC,F,-6.363930556462083,100,VSAP,39.45475972243074,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5285,S,F,AC,F,-6.363769243289755,100,VSAP,39.45452023750342,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5286,S,F,AC,F,-6.363651936160107,100,VSAP,39.45440438015319,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5287,S,F,AC,F,-6.36359846396654,100,VSAP,39.45463899322527,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5288,S,F,AC,F,-6.363439445738322,100,VSAP,39.454553632886665,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5289,S,F,AC,F,-6.363356517630478,100,VSAP,39.45470896863723,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/529,S,F,AC,F,-6.379357938264775,250,VSAP,39.47576860599415,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5290,N,F,AC,F,-6.372571142314421,150,VSAP,39.469329550770865,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5291,S,F,AC,F,-6.369850733709546,150,VSAP,39.46892612324579,5,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5292,S,F,AC,F,-6.369870960701926,150,VSAP,39.468922628873386,5,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5293,S,F,AC,F,-6.372879408155858,150,VSAP,39.46935066465775,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5294,S,F,AC,F,-6.369860672056778,150,VSAP,39.46893548849218,5,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5295,S,F,AC,F,-6.368719806087629,150,VSAP,39.46967508598824,5,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5296,S,F,AC,F,-6.368082617814483,150,VSAP,39.469154181963646,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5297,S,F,AC,F,-6.368369064576331,150,VSAP,39.46913733710472,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5298,S,F,AC,F,-6.368235426624624,150,VSAP,39.469515831099166,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5299,S,F,AC,F,-6.368347652488235,150,VSAP,39.469680710897656,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/53,S,F,F,F,-6.38067280352062,250,VMCC,39.46980142854532,6,C,4,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/530,S,F,AC,F,-6.379238367834458,250,VSAP,39.475476456866346,8,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5300,S,F,AC,F,-6.368121553542055,150,VSAP,39.46932686042801,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5301,S,F,AC,F,-6.368035268701449,150,VSAP,39.46920463896718,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5302,S,F,AC,F,-6.375181365188092,150,VSAP,39.46886197273279,4,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5303,S,F,AC,F,-6.375652641134707,150,VSAP,39.468941016430286,4,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5304,S,F,AC,F,-6.375441695464465,150,VSAP,39.46880747181439,4,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5305,S,F,AC,F,-6.375516426927072,150,VSAP,39.46870200439448,4,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5306,S,F,AC,F,-6.37605550360558,150,VSAP,39.46869934802332,4,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5307,S,F,AC,F,-6.375941020711141,150,VSAP,39.46889572418432,4,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5308,S,F,AC,F,-6.375844150452394,150,VSAP,39.469049998924106,4,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5309,S,F,AC,F,-6.376594575355321,150,VSAP,39.46859122391987,4,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/531,S,F,AC,F,-6.375942575520636,70,VSAP,39.475142164606986,4,Br,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5310,S,F,AC,F,-6.376305069287832,150,VSAP,39.468633689740685,4,Br,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5311,N,F,F,F,-6.376928110369013,70,VSAP,39.468790401446135,8,C,1,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/5312,S,F,AC,F,-6.377565175974479,150,VSAP,39.46923059092198,8,Br,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5313,S,F,AC,F,-6.377500907605469,150,VSAP,39.46873313859818,8,Br,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5314,S,F,AC,F,-6.377601935577468,150,VSAP,39.46882898740553,8,Br,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5315,S,F,AC,F,-6.376989136629057,150,VSAP,39.469019978082436,8,Br,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5316,S,F,AC,F,-6.377111900813041,150,VSAP,39.469137732731724,8,Br,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5317,S,F,AC,F,-6.366267799714605,100,VSAP,39.45721403516461,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5318,S,F,AC,F,-6.366579832556733,100,VSAP,39.457114198450874,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5319,S,F,AC,F,-6.3660626767764,100,VSAP,39.45727541748271,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/532,S,F,AC,F,-6.378333807569994,150,VSAP,39.4773014052854,7,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5320,S,F,AC,F,-6.365544616905202,150,VSAP,39.457675584657856,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5321,S,F,AC,F,-6.365693430883273,150,VSAP,39.457386534067595,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5322,S,F,AC,F,-6.365423083748393,150,VSAP,39.45734896253031,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5323,S,F,AC,F,-6.365529929525081,150,VSAP,39.457133027496354,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5324,S,F,AC,F,-6.365232541251026,150,VSAP,39.45691631430805,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5325,S,F,AC,F,-6.365293297543795,150,VSAP,39.45664378455214,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5326,S,F,AC,F,-6.365032273241737,150,VSAP,39.45645479549582,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5327,S,F,AC,F,-6.365119310274197,150,VSAP,39.45620242696085,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5328,S,F,AC,F,-6.364787149928965,150,VSAP,39.45598771795874,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5329,S,F,AC,F,-6.364874666774405,150,VSAP,39.455746539492566,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/533,S,F,AC,F,-6.378082465382301,150,VSAP,39.47737311920333,7,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5330,S,F,AC,F,-6.3645805958629,150,VSAP,39.45558544904807,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5331,S,F,AC,F,-6.36464569285335,150,VSAP,39.45535319546814,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5332,S,F,AC,F,-6.364356713172249,150,VSAP,39.45521248430795,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5333,S,F,AC,F,-6.364423227886367,150,VSAP,39.45497851528892,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5334,S,F,AC,F,-6.365313146133969,100,VSAP,39.45606986683078,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5335,S,F,AC,F,-6.36588762325876,100,VSAP,39.45589422805546,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5336,S,F,AC,F,-6.366707494555963,100,VSAP,39.45704529541633,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5337,S,F,AC,F,-6.366669888906936,100,VSAP,39.45687726885301,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5338,S,F,AC,F,-6.366554679384323,100,VSAP,39.456597955787025,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5339,S,F,AC,F,-6.366419681921724,100,VSAP,39.45630561702562,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/534,S,F,AC,F,-6.378018562675301,150,VSAP,39.477214473963905,7,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5340,S,F,AC,F,-6.366281462516652,100,VSAP,39.455991194792944,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5341,S,F,AC,F,-6.366118005912814,100,VSAP,39.45580826407278,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5342,S,F,AC,F,-6.366112563640604,100,VSAP,39.45702814575375,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5343,S,F,AC,F,-6.365997356163581,100,VSAP,39.45674883220785,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5344,S,F,AC,F,-6.365862360814636,100,VSAP,39.45645649287396,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5345,S,F,AC,F,-6.365724143696071,100,VSAP,39.45614207005957,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5346,S,F,AC,F,-6.365611214989461,100,VSAP,39.45590997425237,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5347,S,F,AA,F,-6.368802336922795,125,VMCC,39.461542225007186,4,Br,4,Al
http://opendata.caceres.es/recurso/energia/farolas/Farola/5348,S,F,F,F,-6.368024864858205,125,VMCC,39.46055124040334,5,C,2,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/5349,S,F,F,F,-6.367826704235645,125,VMCC,39.46050837414025,5,C,2,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/535,S,F,AC,F,-6.378533844828421,150,VSAP,39.47718123729193,7,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5350,S,F,F,F,-6.367651550056904,125,VMCC,39.460474857262014,5,C,2,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/5351,S,F,AC,F,-6.377810338776336,150,VSAP,39.47006770280648,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5352,S,F,AC,F,-6.377621713239905,150,VSAP,39.469983627646414,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5353,S,F,AC,F,-6.377401641292872,150,VSAP,39.46988577976274,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5354,S,F,AC,F,-6.3766068460633,150,VSAP,39.4695300078773,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5355,S,F,AC,F,-6.377798130600949,150,VSAP,39.46927870870621,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5356,S,F,AC,F,-6.376298793558681,150,VSAP,39.469388731324905,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5357,S,F,AC,F,-6.378048617368478,150,VSAP,39.46938372838566,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5358,S,F,AC,F,-6.37824504771992,150,VSAP,39.46946734830849,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5359,S,F,AC,F,-6.377171466772351,150,VSAP,39.46909159623294,8,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/536,S,F,AC,F,-6.378640957151207,150,VSAP,39.47697870535431,7,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5360,S,F,AC,F,-6.377178091536628,150,VSAP,39.46978460980725,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5361,S,F,AC,F,-6.376943938029594,150,VSAP,39.46967797588318,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5362,S,F,AA,F,-6.367553972048136,125,VMCC,39.45969331672618,3,Br,1,Al
http://opendata.caceres.es/recurso/energia/farolas/Farola/5363,S,F,AA,F,-6.367398167605462,125,VMCC,39.46006103917078,3,Br,2,Al
http://opendata.caceres.es/recurso/energia/farolas/Farola/5364,S,F,AC,F,-6.368849880569133,150,VSAP,39.46672064556588,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5365,S,F,AC,F,-6.369019317580379,150,VSAP,39.46668115022807,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5366,S,F,AC,F,-6.368516260128551,150,VSAP,39.46679903374899,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5367,S,F,AC,F,-6.368746936583875,150,VSAP,39.46674443938992,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5368,S,F,AC,F,-6.368635761712948,150,VSAP,39.46677074939107,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5369,S,F,P,F,-6.370837280535455,400,HM,39.46558111863115,10,O,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/537,S,F,AC,F,-6.378267233543097,150,VSAP,39.47693225543963,7,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5370,S,F,P,F,-6.370517537846592,400,HM,39.4656955014534,10,O,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5371,S,F,P,F,-6.370200822784367,400,HM,39.46580661863934,10,O,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5372,S,F,P,F,-6.369567537828905,400,HM,39.46603093559715,10,O,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5373,S,F,P,F,-6.369881674846376,400,HM,39.465917499712056,10,O,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5374,S,F,AC,F,-6.382927451160502,250,VSAP,39.459721088349575,8,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5375,S,F,AC,F,-6.38303740884679,250,VSAP,39.459543839310875,8,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5376,S,F,AC,F,-6.382488932993485,250,VSAP,39.460447590027854,8,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5377,S,F,AC,F,-6.382600858890536,250,VSAP,39.46026750295143,8,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5378,S,F,AC,F,-6.382709472655756,250,VSAP,39.46008274666884,8,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5379,S,F,AC,F,-6.382822878495002,250,VSAP,39.459900350392516,8,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/538,S,F,AC,F,-6.378744561475312,150,VSAP,39.47684789335114,7,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5380,S,F,AC,F,-6.383187265355192,250,VSAP,39.46118303131858,8,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5381,S,F,AC,F,-6.382213931469298,250,VSAP,39.460883413673045,8,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5382,S,F,AC,F,-6.382385778223948,250,VSAP,39.46062309986599,8,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5383,S,F,AC,F,-6.37468415418623,150,VSAP,39.46187597731621,6,Ba,6,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5384,S,F,AC,F,-6.37526577558483,150,VSAP,39.461914431049735,6,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5385,S,F,AC,F,-6.375219115849379,150,VSAP,39.463261000792336,6,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5386,S,F,AC,F,-6.37508744190627,150,VSAP,39.46350819950696,6,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5387,S,F,AC,F,-6.374812713120426,250,VSAP,39.46361280141186,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5388,S,F,ER,F,-6.376958867347613,100,VSAP,39.46403858824101,5,C,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5389,S,F,ER,F,-6.376927302066968,100,VSAP,39.46377075659443,5,C,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/539,S,F,AC,F,-6.378969143100245,150,VSAP,39.47676440348076,7,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5390,S,F,ER,F,-6.376801773186405,100,VSAP,39.46362295445508,8,C,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/5391,S,F,ER,F,-6.376777572387279,100,VSAP,39.46361926322517,8,C,1,P
